timestamp,turbidity,temperature,raw_flow_rate,inflow_pressure,season_index,rainfall_event,sensor_noise_flag,pac_dose_ppm,pac_dose_kgL,outlet_turbidity,treated_turbidity,pac_dose_ppm_calc,outlet_turbidity_calc,treated_turbidity_calc,total_cost,compliant
2024-01-01 17:00:00,5.720784567430999,25.23028223027469,5122.805081259517,3.433373382770248,1,0.0,0.0,12.016813911848004,1.2016813911848004e-05,0.1223004577234997,0.0952476922450528,12.016813911848004,1.9821695262606753,1.2638870912306006,5025731.868785145,0
2024-01-01 18:00:00,6.317711025478991,24.623449738689448,5098.796272321368,3.576636991235263,1,0.0,0.0,15.138806379889948,1.5138806379889948e-05,0.0497342683963733,0.0387330871725789,15.138806379889948,1.8113600603676938,1.1549741672137563,5002194.837179161,0
2024-01-01 19:00:00,6.5286242940006725,24.375613098404436,5010.060670711105,3.542584560923845,1,0.0,1.0,16.72298510202597,1.672298510202597e-05,0.0309569117074661,0.0241092670792469,16.72298510202597,1.715771172050522,1.094024001040498,4915153.132893103,0
2024-01-01 20:00:00,5.83354457793001,25.81889246409009,5438.043193177979,3.396518775224982,1,0.0,0.0,15.261979238628609,1.5261979238628605e-05,0.0441479603407854,0.034382466084409,15.261979238628609,1.6609233159048828,1.0590514639059372,5334996.682403791,0
2024-01-01 21:00:00,7.208677367239747,24.977483015664717,5651.730773932309,3.3096476455936576,1,0.0,1.0,17.773803890518145,1.7773803890518146e-05,0.0244205141829656,0.0190187155687,17.773803890518145,1.7935268421101747,1.1436032052187468,5544636.758247048,0
2024-01-01 22:00:00,5.571036811569975,25.128438308038277,5652.415336897293,3.247088054660966,1,0.0,0.0,14.372809791138948,1.4372809791138948e-05,0.0560384086591344,0.0436427565458093,14.372809791138948,1.6694084007896774,1.0644617928973825,5545291.3095452,0
2024-01-01 23:00:00,6.551749286606428,24.386603103667827,5758.179471899272,3.2744370638561104,1,0.0,0.0,16.30464280516122,1.630464280516122e-05,0.0355166521795175,0.0276603965294829,16.30464280516122,1.7609395553602163,1.122824633802002,5649055.585147211,0
2024-01-02 00:00:00,5.549671662361796,24.831088774672416,5791.498670376562,3.3427616882491025,1,0.0,0.0,14.783145103970892,1.4783145103970893e-05,0.0489543196760607,0.038125662498444,14.783145103970892,1.6238375582682705,1.035404540812611,5681734.111364926,0
2024-01-02 01:00:00,8.02299049886266,25.163044318816905,5850.441471486337,3.1759897981955207,1,0.0,0.0,20.02808379858857,2.0028083798588567e-05,0.0132113947515143,0.0102890445779448,20.02808379858857,1.7878173124796632,1.1399626483938141,5739583.223947089,0
2024-01-02 02:00:00,6.847995142683458,24.53638906693064,6345.053981952179,3.124847935362246,1,0.0,0.0,17.06344575928632,1.706344575928632e-05,0.0291195149293938,0.0226783010296713,17.06344575928632,1.7676087627594987,1.127077108188789,6224783.273523884,0
2024-01-02 03:00:00,4.477651792444335,25.30403763893366,6587.325013452416,3.09351782634082,1,0.0,0.0,10.79509962297002,1.079509962297002e-05,0.1415173260499212,0.1102138043458499,10.79509962297002,1.6830073534177186,1.0731328679255925,6462419.813694934,0
2024-01-02 04:00:00,6.76146298626757,24.820171999146066,6481.356511562956,3.127809423833611,1,0.0,0.0,17.508330143968795,1.7508330143968796e-05,0.0249364083346786,0.019420494338036,17.508330143968795,1.7053329111028928,1.0873682720063154,6358498.279493981,0
2024-01-02 05:00:00,5.276619360042318,24.978947121565515,6834.459535636193,2.904657755683165,1,0.0,0.0,13.524619585221997,1.3524619585221997e-05,0.069627710790776,0.0542261156873257,13.524619585221997,1.6632356349575426,1.0605258636294443,6704872.427557032,0
2024-01-02 06:00:00,6.270408697667655,24.828243278502637,6596.666785224936,2.9937547705170013,1,0.0,0.0,14.750712790616095,1.4750712790616096e-05,0.0558890637533716,0.0435264466162534,14.750712790616095,1.8381580940763727,1.1720613479145192,6471603.869869615,0
2024-01-02 07:00:00,5.233731393211766,26.05953819861197,6838.8978208304,2.95337679193774,1,0.0,0.0,13.3948044772067,1.33948044772067e-05,0.0719910877040824,0.0560667154781015,13.3948044772067,1.6628096833023371,1.0602542648628555,6709225.736257007,0
2024-01-02 08:00:00,3.481466634706239,25.130952947100216,6489.098389587134,3.0759628278214666,1,0.0,0.0,8.853151224991086,8.853151224991086e-06,0.2048341318580412,0.1595249822907939,8.853151224991086,1.5038425807235611,0.9588923650768817,6365849.785941104,1
2024-01-02 09:00:00,6.092256426601708,24.613148477260985,6095.5349404236495,3.235425832198921,1,0.0,0.0,16.00149874927101,1.600149874927101e-05,0.0363900070629105,0.0283405659965686,16.00149874927101,1.6646903388191083,1.0614534237638515,5979999.784049347,0
2024-01-02 10:00:00,4.400622965176916,25.55757870700496,6443.953355912993,3.056757122393959,1,0.0,0.0,10.929694722848533,1.0929694722848532e-05,0.1332196249306241,0.1037515482164488,10.929694722848533,1.6389272466809128,1.0450261509437127,6321772.8906242605,0
2024-01-02 11:00:00,6.629165537226831,24.54018665991358,6042.746344587439,3.2344579960189224,1,0.0,0.0,15.793761504948383,1.5793761504948383e-05,0.0423187619240833,0.0329578849250884,15.793761504948383,1.8322188992671364,1.1682743501061843,5928213.132847803,0
2024-01-02 12:00:00,6.338833992103489,25.259342438865172,5768.630401387572,3.1412115911030813,1,0.0,0.0,15.48576917509097,1.5485769175090972e-05,0.0446566834553387,0.0347786600443896,15.48576917509097,1.7822313966536056,1.13640091121053,5659303.8526070835,0
2024-01-02 13:00:00,5.408015812380633,24.17937765619131,5891.065620697337,3.2193808435870186,1,0.0,0.0,14.98747828951726,1.498747828951726e-05,0.0446852955532244,0.0348009431686283,14.98747828951726,1.563954911880266,0.9972216796820074,5779210.3112955345,1
2024-01-02 14:00:00,8.32690670645465,24.499421688541823,5516.594493953936,3.392256112979697,1,0.0,0.0,20.647150404601856,2.0647150404601856e-05,0.011247649719022,0.0087596784088872,20.647150404601856,1.8031236905520034,1.1497224259521044,5412082.434320834,0
2024-01-02 15:00:00,4.6527022256756805,25.266247241663685,5293.090267407063,3.453747786582111,1,0.0,0.0,12.458397295769872,1.2458397295769873e-05,0.0863592843637784,0.0672566782879968,12.458397295769872,1.567029910671055,0.9991823854772174,5192583.844312807,1
2024-01-02 16:00:00,5.394226858602844,25.54135173813,5590.493596698992,3.274938998889156,1,0.0,0.0,12.389261379124427,1.2389261379124427e-05,0.1023625495928194,0.0797200337800733,12.389261379124427,1.8247918268117753,1.1635386396245113,5484536.164668607,0
2024-01-02 17:00:00,4.802186921129021,25.26210432458241,5293.139717419181,3.463383226331903,1,0.0,0.0,12.322227344877678,1.2322227344877678e-05,0.0931037023871422,0.0725092363259534,12.322227344877678,1.6314834425245615,1.0402797718584638,5192831.67392494,0
2024-01-02 18:00:00,8.600180762945605,25.122897687887328,5084.736136369709,3.40356908801707,1,0.0,0.0,20.27376484264524,2.027376484264524e-05,0.0130911149411004,0.0101953705674067,20.27376484264524,1.8946157170651212,1.2080603177057938,4988427.518602897,0
2024-01-02 19:00:00,7.776879120976416,25.034471533406705,5254.382728541529,3.483507435776184,1,0.0,0.0,19.498350037576863,1.9498350037576868e-05,0.0151717991176751,0.0118158090334474,19.498350037576863,1.776940806509419,1.133027481995904,5154846.948449428,0
2024-01-02 20:00:00,4.451224461248598,24.450063842950424,5713.666680644914,3.275683322608787,1,0.0,0.0,10.535719247630302,1.0535719247630302e-05,0.1528572283806729,0.1190453291609926,10.535719247630302,1.70323193662826,1.0860286315354508,5605359.692308898,0
2024-01-02 21:00:00,5.170657914738107,24.833704093469542,5521.879334421353,3.3208695649282265,1,0.0,0.0,12.187048927373834,1.2187048927373834e-05,0.104679108257921,0.0815241714824852,12.187048927373834,1.7719679167506857,1.129856627490824,5417224.562311983,0
2024-01-02 22:00:00,5.21494915784284,24.967608072106856,5553.723177843222,3.3189798366800582,1,0.0,0.0,12.202979773144728,1.2202979773144728e-05,0.1050389349808182,0.0818044048160476,12.202979773144728,1.7853159611321585,1.1383677163575479,5448463.452363066,0
2024-01-02 23:00:00,5.507651425085295,25.730789728790324,5894.033157788808,3.250742052970541,1,0.0,0.0,13.59806264618037,1.359806264618037e-05,0.0709881900486113,0.0552856579986802,13.59806264618037,1.7283456146408294,1.1020418196270299,5782314.518104051,0
2024-01-03 00:00:00,4.920771273513751,25.378338814520703,5931.849172621621,3.324463912994022,1,0.0,0.0,10.781525921282796,1.0781525921282797e-05,0.1561992233589035,0.1216480774670593,10.781525921282796,1.851282218938793,1.1804296593921977,5819397.945971415,0
2024-01-03 01:00:00,5.4487909368705,24.32931053985949,6104.762206524731,3.229476400850181,1,0.0,0.0,12.470586023395132,1.2470586023395132e-05,0.1007418686230393,0.0784578461716996,12.470586023395132,1.833731170829503,1.1692386170272462,5989034.077530878,0
2024-01-03 02:00:00,7.385122936939783,25.37717344157874,6251.544720103104,3.067177922534472,1,0.0,0.0,18.53771051941097,1.8537710519410972e-05,0.0195926691920405,0.0152587861092201,18.53771051941097,1.768169303785561,1.1274345249271451,6133058.058973741,0
2024-01-03 03:00:00,8.519154957915894,25.026891045337173,6623.067090310537,2.961014530940421,1,0.0,0.0,19.900191967231464,1.9900191967231464e-05,0.0146144534601363,0.0113817477989148,19.900191967231464,1.9098112704261836,1.217749430308278,6497528.316554473,0
2024-01-03 04:00:00,4.333166186447311,24.885271801167285,6635.430943731191,2.914080563696257,1,0.0,0.0,9.615614589931251,9.615614589931253e-06,0.199748106628448,0.1555639818592658,9.615614589931251,1.7696105327645564,1.1283534930970855,6509605.833873247,0
2024-01-03 05:00:00,4.940699203740716,25.53387144641408,6889.484654272113,2.948597987436785,1,0.0,0.0,13.78107802232664,1.378107802232664e-05,0.0600583849894131,0.0467735172597588,13.78107802232664,1.5334150273859277,0.97774858958114,6758653.351231054,1
2024-01-03 06:00:00,6.449882737717153,25.747833446601025,6746.032797843724,2.9677132235485253,1,0.0,0.0,17.381693154978137,1.7381693154978136e-05,0.0247710447297598,0.0192917090330338,17.381693154978137,1.6374358780858467,1.044075212343054,6618145.083150468,0
2024-01-03 07:00:00,4.300828190115813,25.702274008744187,6905.288135432317,2.959782348995037,1,0.0,0.0,10.0860850949977,1.00860850949977e-05,0.1705478078027283,0.1328227662678762,10.0860850949977,1.6983042467200162,1.082886597727492,6774338.091284579,0
2024-01-03 08:00:00,6.488096835069854,24.821325329669143,6703.730778215637,2.963831066723281,1,0.0,0.0,16.483505579343518,1.6483505579343518e-05,0.0332150383445512,0.0258678978724832,16.483505579343518,1.7270943259101628,1.1012439627065496,6576642.3109574355,0
2024-01-03 09:00:00,6.852485102408933,25.0906279214983,6455.982501520006,3.043380716821746,1,0.0,0.0,16.472003008184952,1.6472003008184953e-05,0.0352098436098882,0.0274214537752026,16.472003008184952,1.8252202812256162,1.1638118342204629,6333601.194006166,0
2024-01-03 10:00:00,7.048728061202577,25.41516571710603,6329.693658269996,3.028487124119021,1,0.0,0.0,16.996430720245595,1.6996430720245594e-05,0.030622793956595,0.0238490559132305,16.996430720245595,1.825842762519009,1.164208745816988,6209714.460916467,0
2024-01-03 11:00:00,6.826101569303283,25.74160632857054,6455.354149147828,3.1185612488720142,1,0.0,0.0,14.556756105480863,1.4556756105480864e-05,0.064737915850505,0.050417939558784,14.556756105480863,2.023657809487481,1.2903411885784692,6332975.204094546,0
2024-01-03 12:00:00,5.572812908434971,25.018546279104537,6195.572587725775,3.111230507564166,1,0.0,0.0,15.155028666238945,1.5155028666238945e-05,0.0436431370334568,0.0339893092973488,15.155028666238945,1.5963195036231137,1.0178582544929926,6078132.483702316,0
2024-01-03 13:00:00,6.000690608111397,25.169603409913822,6050.84034370813,3.142967283987853,1,0.0,0.0,15.445380398928618,1.544538039892862e-05,0.042824403497774,0.0333516789786322,15.445380398928618,1.6909784199184597,1.0782154443249143,5936151.604079669,0
2024-01-03 14:00:00,4.806843782838949,24.71356477645007,5498.882468789974,3.398663834505104,1,0.0,0.0,12.611040221300623,1.2611040221300623e-05,0.0849670129903626,0.0661723762521326,12.611040221300623,1.6033589797219825,1.0223468226263,5394666.757084071,0
2024-01-03 15:00:00,6.783065961762977,24.67292817939705,5223.749923160246,3.359088535548559,1,0.0,0.0,17.383542666003006,1.7383542666003004e-05,0.0260352355067409,0.0202762618000983,17.383542666003006,1.7218562261105397,1.0979040028133056,5124785.592333531,0
2024-01-03 16:00:00,8.153474470551204,25.68159349118397,5267.30721897837,3.447292563404272,1,0.0,0.0,20.224373900596312,2.022437390059631e-05,0.012608860518897,0.0098197904457551,20.224373900596312,1.800331270611894,1.1479419003871405,5167529.503687283,0
2024-01-03 17:00:00,6.787665684622381,25.95774954117523,5348.674286518833,3.3569907285235496,1,0.0,0.0,16.580606848583418,1.658060684858342e-05,0.0336855237466165,0.0262343122720353,16.580606848583418,1.7974545631961674,1.146107630754894,5247332.378109217,0
2024-01-03 18:00:00,5.402606058619695,25.247923269144422,5203.165636772431,3.433254194075735,1,0.0,0.0,13.478841140417796,1.3478841140417796e-05,0.0723421939699924,0.0563401573129335,13.478841140417796,1.7076930182609489,1.088873142771136,5104572.883879458,0
2024-01-03 19:00:00,7.433939378997098,25.78999343585565,5327.963200693142,3.304871502607184,1,0.0,0.0,19.75739551764997,1.975739551764997e-05,0.013349042115385,0.010396244452715,19.75739551764997,1.6777942234695715,1.0698088295125914,5227030.686857561,0
2024-01-03 20:00:00,9.082547280070935,25.473343508127275,5326.100671040424,3.431045757170706,1,0.0,0.0,22.724820377042985,2.2724820377042985e-05,0.0063102004876469,0.004914389081117,22.724820377042985,1.7946986322083,1.1443503715731032,5225218.382392541,0
2024-01-03 21:00:00,6.539132937440213,24.974263976502087,5240.320375595991,3.530405350705536,1,0.0,0.0,17.900709393538573,1.7900709393538572e-05,0.0212707491882055,0.0165656761242899,17.900709393538573,1.6164637498570575,1.0307027929849562,5141043.792006635,0
2024-01-03 22:00:00,6.916302462043836,25.48181986205609,5714.334378093717,3.2225492505200486,1,0.0,0.0,16.669211580284422,1.6669211580284423e-05,0.0333643803332149,0.0259842055301999,16.669211580284422,1.822870115301215,1.1623133022660825,5606045.370967837,0
2024-01-03 23:00:00,7.067758071115834,26.07443839311688,5823.456774609958,3.310713019831937,1,0.0,0.0,16.477371560544597,1.6477371560544598e-05,0.0362536369063188,0.0282343608118275,16.477371560544597,1.8820170441080484,1.2000270491552882,5713093.482750171,0
2024-01-04 00:00:00,4.332749617094184,25.291804983784548,6199.402863611072,3.1378138086168974,1,0.0,0.0,10.094319967247484,1.0094319967247485e-05,0.1713614803402069,0.1334564550772283,10.094319967247484,1.709913360476121,1.090288895473764,6081864.680802297,0
2024-01-04 01:00:00,5.768333173992377,26.096337565364667,6205.151694437542,3.165184694592873,1,0.0,0.0,14.292898136018367,1.4292898136018368e-05,0.0595258716832878,0.0463587954799525,14.292898136018367,1.7366549390246382,1.1073400787751035,6087525.276733908,0
2024-01-04 02:00:00,5.648621385852856,24.008440757982434,6467.397506952444,3.0007789721831744,1,0.0,0.0,15.23258587718578,1.5232585877185778e-05,0.043152455030154,0.0336071657689375,15.23258587718578,1.6109449921452774,1.0271838777059454,6344793.117249733,0
2024-01-04 03:00:00,7.270682244373075,25.73356197102514,6372.084100995749,3.0367739759144974,1,0.0,0.0,17.788942510855218,1.778894251085522e-05,0.0245115345922648,0.0190896023347376,17.788942510855218,1.807556734535403,1.1525490595932975,6251303.447789384,0
2024-01-04 04:00:00,7.1344664708707946,25.370431495796563,6658.269008550948,3.0068922710256314,1,0.0,0.0,16.669715367750978,1.6669715367750977e-05,0.0344112598864863,0.0267995161460691,16.669715367750978,1.8803192024938538,1.198944457545083,6532045.245965319,0
2024-01-04 05:00:00,6.131120105667462,25.181701361103464,6797.434938060935,2.949948526633452,1,0.0,0.0,15.33823130070008,1.533823130070008e-05,0.0452815072763087,0.0352652733254427,15.33823130070008,1.7381612106092923,1.1083005199414668,6668560.36539428,0
2024-01-04 06:00:00,5.590931279692557,25.38138232887137,6783.454808346201,2.972417044550585,1,0.0,0.0,14.954767076882918,1.4954767076882918e-05,0.0466827951743914,0.036356597437778,14.954767076882918,1.619877685739093,1.0328796146111738,6654843.940823006,0
2024-01-04 07:00:00,4.259250408575656,24.346014214968108,6642.165838465603,2.934169204488157,1,0.0,0.0,10.64456283627378,1.064456283627378e-05,0.1412580494620392,0.1100118795361753,10.64456283627378,1.617560713640903,1.0314022479748455,6516217.910348939,0
2024-01-04 08:00:00,6.268250989937342,25.23425928520195,6658.7852543366525,3.0328856115099394,1,0.0,0.0,15.832007491927262,1.5832007491927262e-05,0.0395280382148975,0.0307844671150386,15.832007491927262,1.7288127554028803,1.1023396817276834,6532547.494541716,0
2024-01-04 09:00:00,5.144844603056794,25.526947894705547,6588.386779202287,3.042901822118776,1,0.0,0.0,12.840477093467657,1.2840477093467655e-05,0.0845039073747094,0.0658117092360171,12.840477093467657,1.6915325949917077,1.0785688019525443,6463471.632782911,0
2024-01-04 10:00:00,4.9997049004605465,26.091634831915897,6530.208285732831,3.0962326421216253,1,0.0,0.0,12.330811996636282,1.233081199663628e-05,0.0966672173328581,0.0752845045561636,12.330811996636282,1.697655414306132,1.0824728839147149,6406395.98236389,0
2024-01-04 11:00:00,7.409009040861166,25.09784871956005,6097.006008051027,3.186723851463754,1,0.0,0.0,20.442674699118783,2.0442674699118784e-05,0.0106845211537007,0.0083211134412451,20.442674699118783,1.6194994736787758,1.0326384559542325,5981465.107271551,0
2024-01-04 12:00:00,7.2873701408851055,24.957032862748164,5832.476980300441,3.363041675388811,1,0.0,0.0,19.269330189202957,1.9269330189202956e-05,0.0152978508394565,0.0119139782130783,19.269330189202957,1.683489337830299,1.0734401947556966,5721956.264325679,0
2024-01-04 13:00:00,5.7183331051378925,25.11469679203648,5694.129909608388,3.3921396962933565,1,0.0,0.0,15.794961528669104,1.5794961528669102e-05,0.0364902440129501,0.0284186306117522,15.794961528669104,1.5803713712085397,1.0076892762996685,5586220.416133472,0
2024-01-04 14:00:00,4.425372508588268,25.82757183423995,5671.810227185286,3.299317678367063,1,0.0,0.0,13.37120794898415,1.337120794898415e-05,0.0613333164062477,0.0477664348455519,13.37120794898415,1.4080141976245428,0.8977894902885515,5564112.68890851,1
2024-01-04 15:00:00,5.320831142595391,25.538541601495247,5505.683917779948,3.3471806078875934,1,0.0,0.0,14.33123416982505,1.433123416982505e-05,0.0542384391020091,0.0422409388452154,14.33123416982505,1.5983238844064325,1.0191363041070065,5401347.579512979,0
2024-01-04 16:00:00,7.507289024799698,25.11358102356496,5487.8798317185365,3.3121323962119544,1,0.0,0.0,18.39166349173121,1.839166349173121e-05,0.020869679837763,0.0162533230000993,18.39166349173121,1.8105114823851136,1.154433090003217,5383902.073233343,0
2024-01-04 17:00:00,6.880225681645234,25.63938972608517,5448.468433289307,3.297662677639322,1,0.0,0.0,17.906928051996147,1.7906928051996147e-05,0.0223357773052796,0.0173951208558603,17.906928051996147,1.7002442712624106,1.08412361199056,5345237.06769707,0
2024-01-04 18:00:00,5.756376490339752,25.43558947136992,5017.219272321537,3.4834416408673525,1,0.0,0.0,15.919902239102331,1.5919902239102333e-05,0.0352933569443464,0.0274864940254756,15.919902239102331,1.5799704605149294,1.0074336443551364,4922171.705658622,0
2024-01-04 19:00:00,6.3966247995366645,25.87566768000769,5251.690948069201,3.392296198059571,1,0.0,0.0,16.418554690586944,1.6418554690586944e-05,0.0334344984343088,0.0260388135622393,16.418554690586944,1.7087049981032003,1.0895184096074293,5152190.9128293395,0
2024-01-04 20:00:00,3.839913257997824,25.04461292451653,5425.617284288066,3.333043729294488,1,0.0,0.0,9.323699664865051,9.323699664865052e-06,0.1943423245331936,0.1513539545303683,9.323699664865051,1.60184409924543,1.021380892188108,5322777.174384917,0
2024-01-04 21:00:00,3.752648697748708,25.23610248132965,5672.302081627707,3.315878741468594,1,0.0,0.0,10.480598514199077,1.0480598514199074e-05,0.1311610115777366,0.1021482985251789,10.480598514199077,1.4414275436050015,0.9190947803255701,5564580.74506935,1
2024-01-04 22:00:00,8.709408018002017,25.208173355486014,5641.992917736664,3.2286055196276693,1,0.0,0.0,20.754571401759573,2.075457140175957e-05,0.0113667934917091,0.008852467672354,20.754571401759573,1.876722185473633,1.1966508982311275,5535098.825156676,0
2024-01-04 23:00:00,6.948265713271641,24.676763627450804,6023.644460196943,3.133781547456696,1,0.0,0.0,17.483827000854895,1.7483827000854894e-05,0.025827058708528,0.0201141335466327,17.483827000854895,1.754664529123599,1.1188235004213696,5909482.634588205,0
2024-01-05 00:00:00,6.3460066111227045,25.560874699346208,6082.706954257947,3.0766007060548253,1,0.0,0.0,16.47209882770376,1.647209882770376e-05,0.0326064261155296,0.0253939101919344,16.47209882770376,1.6903065299983557,1.0777870283970652,5967417.882621183,0
2024-01-05 01:00:00,5.871242418968792,25.54763544382439,6238.289746357183,3.0608861356170047,1,0.0,0.0,14.59196151214669,1.4591961512146691e-05,0.0550583681848906,0.0428795002570265,14.59196151214669,1.737025206799057,1.1075761719317112,6120035.200983956,0
2024-01-05 02:00:00,4.236966579287018,25.42395756839097,6333.466368092959,3.0697655804218598,1,0.0,0.0,11.092818388254605,1.1092818388254605e-05,0.1217416259049914,0.0948124735871933,11.092818388254605,1.5606194893626506,0.9950949203872227,6213185.971191133,1
2024-01-05 03:00:00,7.546601665992658,25.308400088923648,6491.283124734852,3.093018929759248,1,0.0,0.0,19.388511489274865,1.9388511489274863e-05,0.0152492291445953,0.0118761115990461,19.388511489274865,1.7334147832158613,1.1052740642157866,6368245.687922337,0
2024-01-05 04:00:00,4.994055361035518,24.722300881125182,6655.835167563666,3.099889372058953,1,0.0,0.0,12.933185320448144,1.2933185320448143e-05,0.0796294702612147,0.0620154937949951,12.933185320448144,1.6324825241042338,1.0409168143994296,6529638.965306558,0
2024-01-05 05:00:00,7.206918030632591,25.223955966096213,6646.841107813159,2.9195757810286005,1,0.0,0.0,17.866512551259515,1.7866512551259513e-05,0.0237008915334804,0.0184582728857649,17.866512551259515,1.7846385606653619,1.1379357867499966,6520840.459327466,0
2024-01-05 06:00:00,6.523876568141461,25.267213521125083,6866.884238889556,2.9837899356740025,1,0.0,0.0,15.987357702141145,1.5987357702141146e-05,0.0391448778230631,0.030486061501836,15.987357702141145,1.784011084286829,1.1375356901465665,6736693.375139165,0
2024-01-05 07:00:00,6.306538897777624,25.04172407106016,6808.084747995684,2.909409687732604,1,0.0,0.0,15.67403965320178,1.567403965320178e-05,0.0418314983739333,0.0325784036906695,15.67403965320178,1.754644149643475,1.1188105058911273,6679009.507982031,0
2024-01-05 08:00:00,4.80978908722113,25.366511548285377,6785.917029843687,2.9723922306642323,1,0.0,0.0,10.927118132217268,1.0927118132217267e-05,0.1457263737686853,0.1134918140052084,10.927118132217268,1.7916274361997035,1.1423920905388736,6657239.241867318,0
2024-01-05 09:00:00,4.829344888161874,25.653471300930068,6338.990054977767,3.127142524515528,1,0.0,0.0,13.174303052086543,1.3174303052086545e-05,0.0712852281303966,0.0555169914893766,13.174303052086543,1.5552301219956246,0.9916585080345751,6218615.115448449,1
